육교명,도로종류,도로노선번호,도로노선명,소재지도로명주소,위도,경도,육교연장,육교높이,허용통행하중,통행제한높이,육교폭,난간높이,조명개수,장애인편의시설설치여부,장애인편의시설종류,장애인편의시설수량,부대시설종류,부대시설수량,육교준공일자,내진설계적용여부,안전등급,사용제한구분,육교보수보강내역,최종안전점검유형,최종안전점검일자,관리기관명,데이터기준일자,제공기관코드,제공기관명
원신흥보도육교,특별시도,,원신흥로,대전광역시 유성구 원신흥로55번길 66-25,36.33862935,127.3445289,158.0,0.0,0.0,5.0,5.0,0.0,0.0,Y,엘리베이터+경사로,,,,,N,보통,제한없음,,정기점검,1900-01-01,대전광역시,2023-01-05,6300000,대전광역시
상대보도육교,특별시도,,월드컵대로,대전광역시 유성구 월드컵대로321번길 2,36.34846291,127.3366639,65.0,0.0,0.0,5.0,5.0,0.0,0.0,Y,엘리베이터+경사로,,,,,N,보통,제한없음,,정기점검,1900-01-01,대전광역시,2023-01-05,6300000,대전광역시
도안신도시트리풀시티9단지아파트육교,특별시도,,도안대로,대전광역시 유성구 청광로 26,36.3415006,127.3354459,96.0,0.0,0.0,5.0,3.0,0.0,0.0,Y,경사로,,,,,N,보통,제한없음,,정기점검,1900-01-01,대전광역시,2023-01-05,6300000,대전광역시
대전월드컵경기장육교,특별시도,,노은동로,대전광역시 유성구 월드컵대로 32,36.36460951,127.3236266,41.0,0.0,0.0,4.0,9.0,0.0,0.0,Y,경사로,,,,,N,보통,제한없음,,정기점검,1900-01-01,대전광역시,2023-01-05,6300000,대전광역시
덕풍북로 보도육교,시도,188,덕풍북로,경기도 하남시 덕풍북로 100,37.5543847,127.2013921,82.2,,,4.5,,,,Y,엘리베이터+경사로,,,,,Y,우수,제한없음,,정기점검,2022-10-13,경기도 하남시청,2022-12-19,4040000,경기도 하남시
덕풍로 보도육교(1),시도,199,덕풍로,경기도 하남시 덕풍서로 65,37.552943,127.2037608,64.9,,,4.5,,,,Y,엘리베이터+경사로,,,,,Y,양호,제한없음,,정기점검,2022-10-13,경기도 하남시청,2022-12-19,4040000,경기도 하남시
덕풍서로 보도육교,시도,201,덕풍서로,경기도 하남시 덕풍서로 65,37.552943,127.2037608,63.9,,,4.5,,,,Y,엘리베이터+경사로,,,,,Y,양호,제한없음,,정기점검,2022-10-13,경기도 하남시청,2022-12-19,4040000,경기도 하남시
덕풍동로 보도육교,기타,도시계획도로,덕풍동로,경기도 하남시 덕풍동로 110,37.5511015,127.2096552,61.0,,,4.5,,,,Y,엘리베이터+경사로,,,,,Y,우수,제한없음,,정기점검,2022-10-13,경기도 하남시청,2022-12-19,4040000,경기도 하남시
덕풍로 보도육교(2),시도,199,덕풍로,경기도 하남시 덕풍동로 110,37.5511015,127.2096552,64.9,,,4.5,,,,Y,엘리베이터+경사로,,,,,Y,양호,제한없음,,정기점검,2022-10-13,경기도 하남시청,2022-12-19,4040000,경기도 하남시
덕풍남로 보도육교,시도,186,덕풍남로,경기도 하남시 덕풍북로 260,37.54855826,127.209193,53.7,,,4.5,,,,Y,엘리베이터+경사로,,,,,Y,우수,제한없음,,정기점검,2022-10-13,경기도 하남시청,2022-12-19,4040000,경기도 하남시
함박육교,시도,,비류대로,인천광역시 연수구 비류대로,37.424568,126.678174,,,,5.0,,,,Y,경사로,,,,, ,양호,제한없음,,정기점검,2022-02-25,인천광역시 연수구청,2022-04-29,3520000,인천광역시 연수구
미사대로 보도육교(1),시도,176,미사대로,경기도 하남시 미사대로 505,37.55362591,127.2132296,46.0,,,4.7,,,,Y,엘리베이터+경사로,,,,,Y,우수,제한없음,,정기점검,2022-10-13,경기도 하남시청,2022-12-19,4040000,경기도 하남시
미사강변대로 보도육교(1),시도,193,미사강변대로,경기도 하남시 미사강변대로 270,37.57493919,127.1845149,91.4,,,4.7,,,,Y,엘리베이터+경사로,,,,,Y,양호,제한없음,,정기점검,2022-10-13,경기도 하남시청,2022-12-19,4040000,경기도 하남시
아리수로 보도육교,시도,174,아리수로,경기도 하남시 아리수로 600,37.56570022,127.1939062,94.1,,,4.7,,,,Y,엘리베이터+경사로,,,,,Y,양호,제한없음,,정기점검,2022-10-13,경기도 하남시청,2022-12-19,4040000,경기도 하남시
미사강변대로 보도육교(2),시도,193,미사강변대로,경기도 하남시 미사강변대로 135,37.56174338,127.1848254,59.5,,,4.7,,,,Y,엘리베이터+경사로,,,,,Y,양호,제한없음,,정기점검,2022-10-13,경기도 하남시청,2022-12-19,4040000,경기도 하남시
미사강변남로 보도육교,시도,190,미사강변남로,경기도 하남시 미사강변한강로 326-1,37.56191732,127.1996215,74.1,,,4.7,,,,Y,엘리베이터+경사로,,,,,Y,양호,제한없음,,정기점검,2022-10-13,경기도 하남시청,2022-12-19,4040000,경기도 하남시
조정대로 보도육교(2),시도,181,조정대로,경기도 하남시 조정대로 111,37.55333648,127.190478,48.0,,,4.7,,,,Y,엘리베이터+경사로,,,,,Y,양호,제한없음,,정기점검,2022-10-13,경기도 하남시청,2022-12-19,4040000,경기도 하남시
조정대로 보도육교(3),시도,181,조정대로,경기도 하남시 미사강변한강로334번길 70,37.55857099,127.1996957,34.2,,,5.0,,,,Y,엘리베이터+경사로,,,,,Y,양호,제한없음,,정기점검,2022-10-13,경기도 하남시청,2022-12-19,4040000,경기도 하남시
미사대로 보도육교(2),시도,176,미사대로,경기도 하남시 미사대로 261-1,37.57865524,127.1935241,95.8,,,6.0,,,,Y,엘리베이터+경사로,,,,,Y,양호,제한없음,,정기점검,2022-10-13,경기도 하남시청,2022-12-19,4040000,경기도 하남시
꽃메보도육교,일반국도,중로2-1,국도43호선,경기도 용인시 수지구 죽전동 1264,37.32434791,127.1185155,37.0,1.6,,5.0,4.0,,,Y,경사로,,,,2004-12-29,N,양호,제한없음,,정기점검,2022-10-19,경기도 용인시 수지구 건설도로과,2022-12-19,4050000,경기도 용인시
신촌초교 옆 보도육교,일반국도,중로1-5,푸른솔로,경기도 용인시 수지구 죽전동 1438,37.32212531,127.1154885,57.0,,,5.0,2.5,,,Y,경사로,,,,2006-09-25,N,양호,제한없음,,정기점검,2022-10-19,경기도 용인시 수지구 건설도로과,2022-12-19,4050000,경기도 용인시
풍덕천 제2보도육교,시도,대로2-4,풍덕천로,경기도 용인시 수지구 풍덕천동 1103,37.32054175,127.0916927,34.0,,,5.0,4.6,,,Y,경사로,,,,2007-03-23,N,보통,제한없음,,정기점검,2022-10-19,경기도 용인시 수지구 건설도로과,2022-12-19,4050000,경기도 용인시
풍덕천 제3보도육교,기타,중로1-12,정평로,경기도 용인시 수지구 풍덕천동 1015,37.32245344,127.0896304,25.5,,,4.7,4.6,,,Y,경사로,,,,2007-03-23,N,보통,제한없음,,정기점검,2022-10-19,경기도 용인시 수지구 건설도로과,2022-12-19,4050000,경기도 용인시
풍덕천 제6보도육교,기타,중로1-15,정평로,경기도 용인시 수지구 정평로 21,37.31807479,127.0878529,29.0,1.1,,4.6,4.0,,,Y,경사로,,,,2007-03-23,N,양호,제한없음,,정기점검,2022-10-19,경기도 용인시 수지구 건설도로과,2022-12-19,4050000,경기도 용인시
풍덕천교 앞 보도육교,기타,성복천,성복천,경기도 용인시 수지구 풍덕천동 211-6,37.31792626,127.0949951,40.0,0.6,,8.0,2.5,,,Y,경사로,,,,2010-09-28,N,양호,제한없음,,정기점검,2022-10-19,경기도 용인시 수지구 건설도로과,2022-12-19,4050000,경기도 용인시
서부초보도육교,구도,,동서대로,대전광역시 서구 동서대로,36.33434825,127.3690867,40.6,5.0,,4.5,3.0,1.0,13.0,Y,경사로,,,,1997-01-01, ,미흡,제한없음,,정기점검,2022-06-29,대전광역시 서구청,2022-12-07,3660000,대전광역시 서구
신선보도육교,구도,,관저로,대전광역시 서구 관저로,36.298887,127.332167,32.0,5.0,,4.5,4.0,1.0,18.0,Y,경사로,,,,1999-01-01, ,보통,제한없음,,정기점검,2022-06-29,대전광역시 서구청,2022-12-07,3660000,대전광역시 서구
제조창건널목보도육교,시도,,신탄진로,대전광역시 대덕구 신탄진로 604,36.4322074,127.4240965,25.0,0.0,0.5,7.0,3.0,0.0,0.0,Y,경사로,,,,,N,양호,제한없음,,정기점검,2022-05-30,대전광역시,2023-01-05,6300000,대전광역시
충남여고앞 보도육교,시도,,동서대로,대전광역시 중구 동서대로 1361,36.33090103,127.4095354,36.0,4.9,5.0,4.0,4.0,1.2,14.0,Y,경사로,,,,,N,보통,제한없음,,정기점검,2022-05-01,대전광역시,2023-01-05,6300000,대전광역시
오류동 보도육교,기타,,수침로,대전광역시 중구 오류로45번길 18,36.32436161,127.402599,71.0,6.0,5.0,6.0,3.5,1.2,10.0,Y,경사로,,,,,N,보통,제한없음,,정기점검,2022-05-01,대전광역시,2023-01-05,6300000,대전광역시
산성동 보도육교,기타,,문화로46번길,대전광역시 중구 산성로57번길 61,36.30774978,127.3917075,27.9,6.0,5.0,6.0,4.0,1.2,10.0,Y,경사로,,,,,N,보통,제한없음,,정기점검,2022-05-01,대전광역시,2023-01-05,6300000,대전광역시
문화동 보도육교,기타,,문화로94번길,대전광역시 중구 문화로94번길 54,36.30944727,127.3971942,27.0,6.0,5.0,6.0,3.5,1.2,10.0,Y,경사로,,,,,N,보통,제한없음,,정기점검,2022-05-01,대전광역시,2023-01-05,6300000,대전광역시
버드내마을 아파트 앞 보도육교,시도,,계백로,대전광역시 중구 계백로 1508,36.31600744,127.3881365,32.5,6.0,5.0,5.0,2.5,1.2,9.0,Y,엘리베이터+경사로,,,,,N,보통,제한없음,,정기점검,2022-05-01,대전광역시,2023-01-05,6300000,대전광역시
안영동 보도육교,시도,,대둔산로,대전광역시 중구 대둔산로128번길 2,36.28235126,127.375866,37.0,6.0,5.0,5.0,4.0,1.2,11.0,Y,엘리베이터+경사로,,,,,N,보통,제한없음,,정기점검,2022-05-01,대전광역시,2023-01-05,6300000,대전광역시
다모아보도육교,구도,,갑천도시고속도로,대전광역시 서구 월평동로 83,36.36335844,127.3666193,54.0,5.0,0.0,4.0,4.0,1.1,8.0,Y,경사로,,,,,N,양호,제한없음,,정기점검,2021-12-20,대전광역시,2023-01-05,6300000,대전광역시
갑천1보도육교,구도,,갑천도시고속도로,대전광역시 서구 월평로13번길 72,36.35824764,127.359674,35.0,5.0,0.0,4.0,4.0,1.0,10.0,Y,경사로,,,,,N,보통,제한없음,,정기점검,2021-12-20,대전광역시,2023-01-05,6300000,대전광역시
갑천2보도육교,구도,,한밭대로,대전광역시 서구 월평로13번길 100,36.35906688,127.360977,52.0,5.0,0.0,4.0,4.0,1.0,23.0,Y,경사로,,,,,N,미흡,제한없음,,정기점검,2021-12-20,대전광역시,2023-01-05,6300000,대전광역시
누리보도육교,구도,,한밭대로,대전광역시 서구 월평동로26번길 5,36.35759171,127.3686938,47.0,5.2,0.0,4.0,3.0,1.1,8.0,Y,경사로,,,,,N,보통,제한없음,,정기점검,2021-12-20,대전광역시,2023-01-05,6300000,대전광역시
수정보도육교,구도,,한밭대로,대전광역시 서구 둔산북로 215,36.35756289,127.3968186,31.2,6.0,0.0,4.0,4.0,1.0,11.0,Y,경사로,,,,,N,양호,제한없음,,정기점검,2021-12-20,대전광역시,2023-01-05,6300000,대전광역시
한밭보도육교,구도,,한밭대로,대전광역시 서구 청사로 282,36.3581017,127.4007473,138.3,6.0,0.0,4.0,4.0,1.0,21.0,Y,경사로,,,,,N,양호,제한없음,,정기점검,2021-12-20,대전광역시,2023-01-05,6300000,대전광역시
만년보도육교,지방도,57,대덕대로,대전광역시 서구 대덕대로 396,36.36833327,127.3795415,43.1,7.0,0.0,4.0,4.0,1.0,11.0,Y,경사로,,,,,N,미흡,제한없음,,정기점검,2021-12-20,대전광역시,2023-01-05,6300000,대전광역시
서부초보도육교,구도,,동서대로,대전광역시 서구 동서대로 960,36.33425653,127.3696046,40.6,5.0,0.0,4.0,3.0,1.0,13.0,Y,경사로,,,,,N,미흡,제한없음,,정기점검,2021-12-20,대전광역시,2023-01-05,6300000,대전광역시
신선보도육교,구도,,관저로,대전광역시 서구 관저로 102,36.29882985,127.3320708,32.0,5.0,0.0,4.0,4.0,1.0,18.0,Y,경사로,,,,,N,보통,제한없음,,정기점검,2021-12-20,대전광역시,2023-01-05,6300000,대전광역시
구봉보도육교,구도,,구봉로,대전광역시 서구 관저서로 36,36.29647742,127.3310922,27.0,5.0,0.0,4.0,4.0,1.0,10.0,Y,경사로,,,,,N,보통,제한없음,,정기점검,2021-12-20,대전광역시,2023-01-05,6300000,대전광역시
관저보도육교,일반국도,4,계백로,대전광역시 서구 관저동로90번길 47,36.30280444,127.3433304,53.0,6.1,0.0,4.0,4.0,0.9,18.0,Y,경사로,,,,,N,미흡,제한없음,,정기점검,2021-12-20,대전광역시,2023-01-05,6300000,대전광역시
월평초교보도육교,구도,,갑천도시고속도로,대전광역시 서구 월평서로 22,36.35622649,127.3573091,45.1,5.0,0.0,4.0,5.0,1.0,15.0,Y,경사로,,,,,N,보통,제한없음,,정기점검,2021-12-20,대전광역시,2023-01-05,6300000,대전광역시
느리울보도육교,구도,,구봉로,대전광역시 서구 구봉로 196,36.29711942,127.3435547,55.0,5.5,0.0,4.0,2.4,1.0,19.0,Y,경사로,,,,,N,양호,제한없음,,정기점검,2021-12-20,대전광역시,2023-01-05,6300000,대전광역시
반월보도육교,시도,,건건1길,경기도 안산시 상록구 건건1길 7,37.30155772,126.9030505,40.6,,,4.8,3.0,,,Y,경사로,,,,2003-06-30,N,양호,제한없음,,정기점검,2022-05-17,경기도 안산시 상록구청,2022-12-27,3930000,경기도 안산시
수암1보도육교,시도,,장상길,경기도 안산시 상록구 장상길 3-6,37.36191522,126.8760548,44.0,,,4.8,4.0,,,Y,경사로,,,,2002-12-20,N,양호,제한없음,,정기점검,2022-05-17,경기도 안산시 상록구청,2022-12-27,3930000,경기도 안산시
사사보도육교,시도,,수인로,경기도 안산시 상록구 수인로 700,37.29684244,126.9308201,42.0,,,4.8,4.0,,,Y,경사로,,,,1997-12-26,N,양호,제한없음,,정기점검,2022-05-17,경기도 안산시 상록구청,2022-12-27,3930000,경기도 안산시
나들이길보도육교,시도,,성호로,경기도 안산시 상록구 성호로 189,37.3204859,126.8572105,110.6,,,5.0,8.5,,,Y,경사로,,,,2005-01-10,N,양호,제한없음,,정기점검,2022-05-17,경기도 안산시 상록구청,2022-12-27,3930000,경기도 안산시
호수1보도육교,시도,,광덕대로,경기도 안산시 상록구 광덕대로 70,37.30210932,126.8300775,105.0,,,4.5,5.0,,,Y,경사로,,,,2003-12-20,N,양호,제한없음,,정기점검,2022-05-17,경기도 안산시 상록구청,2022-12-27,3930000,경기도 안산시
호수2보도육교,시도,,광덕대로,경기도 안산시 상록구 광덕대로 70,37.30210932,126.8300775,105.0,,,4.5,5.0,,,Y,경사로,,,,2005-12-19,N,양호,제한없음,,정기점검,2022-05-17,경기도 안산시 상록구청,2022-12-27,3930000,경기도 안산시
박우물보도육교,시도,,박우물3길,경기도 안산시 상록구 박우물3길 1,37.31003975,126.8451577,103.0,,,5.5,5.0,,,Y,경사로,,,,2003-12-20,N,양호,제한없음,,정기점검,2022-05-17,경기도 안산시 상록구청,2022-12-27,3930000,경기도 안산시
사리보도육교,시도,,해양1로,경기도 안산시 상록구 해양1로 11,37.29492328,126.8257941,51.0,,,4.5,5.0,,,Y,엘리베이터+경사로,,,,2005-12-19,N,양호,제한없음,,정기점검,2022-05-17,경기도 안산시 상록구청,2022-12-27,3930000,경기도 안산시
염곡마을 앞 보도육교,시도,2601번,헌릉로,서울특별시 서초구 헌릉로 69,37.4618884,127.0472377,46.6,,,4.8,4.0,,,Y,경사로,,,,1993-07-23,N,보통,제한없음,,정기점검,2022-11-24,서울특별시 서초구청,2022-12-06,3210000,서울특별시 서초구
가람보도육교,구도,,유등로,대전광역시 서구 유등로,36.32424242,127.4023264,39.6,6.0,,4.5,4.0,1.0,11.0,Y,경사로,,,,1992-01-01, ,미흡,제한없음,,정기점검,2022-06-29,대전광역시 서구청,2022-12-07,3660000,대전광역시 서구
만년보도육교,지방도,57,대덕대로,대전광역시 서구 대덕대로,36.36836837,127.3796297,43.1,7.0,,4.5,4.0,1.0,11.0,Y,경사로,,,,1996-01-01, ,미흡,제한없음,,정기점검,2022-06-29,대전광역시 서구청,2022-12-07,3660000,대전광역시 서구
큰마을보도육교,일반국도,4,계룡로,대전광역시 서구 계룡로,36.34494939,127.3795425,51.3,5.0,,4.5,4.0,1.0,13.0,Y,엘리베이터+경사로,,,,1996-01-01, ,양호,제한없음,,정기점검,2022-06-29,대전광역시 서구청,2022-12-07,3660000,대전광역시 서구
미단시티육교,시도,,미단중앙로,인천광역시 중구 미단중앙로 47,37.52658683,126.5141918,164.6,4.5,13.5,4.5,2.4,,,Y,엘리베이터+경사로,,,,,N,보통,제한없음,,정기점검,2019-05-01,인천광역시 중구청,2023-01-30,3490000,인천광역시 중구
축항로,시도,,축항대로,인천광역시 중구 축항대로 274,37.44791945,126.6247446,44.4,5.0,13.5,6.0,4.0,,,Y,경사로,,,,, ,보통,제한없음,,정기점검,2022-10-30,인천광역시 중구청,2023-01-30,3490000,인천광역시 중구
방이1 보행자전용교량,특별시도,71번,양재대로,서울특별시 송파구 오금사거리,37.504812,127.123672,70.8,,,4.6,3.0,,,Y,점자블럭+경사로,2.0,없음,,1995-12-30,Y,양호,제한없음,,정밀점검,2017-09-10,서울특별시 송파구청,2023-01-11,3230000,서울특별시 송파구
방이2 보행자전용교량,특별시도,71번,양재대로,서울특별시 송파구 오금사거리,37.504812,127.123672,70.8,,,4.6,3.0,,,Y,점자블럭+경사로,2.0,없음,,1996-09-24,Y,양호,제한없음,,정밀점검,2017-09-10,서울특별시 송파구청,2023-01-11,3230000,서울특별시 송파구
산본역 보도육교,시도,,번영로,경기도 군포시 번영로 497,37.35831991,126.9322914,134.6,6.15,,4.5,6.8,1.0,,Y,점자블럭+경사로,7.0,캐노피,4.0,1996-01-01,N,보통,제한없음,2022-07-25,정기점검,2022-11-01,경기도 군포시청,2022-11-03,4020000,경기도 군포시
둔전초교 보도육교,시도,,고산로,경기도 군포시 고산로 529,37.36024437,126.9225259,44.0,,,4.3,4.7,,,Y,경사로,2.0,없음,0.0,1996-01-01,N,보통,제한없음,2020-09-20,정기점검,2022-11-01,경기도 군포시청,2022-11-03,4020000,경기도 군포시
연제보도교,시도,대3-39번,호남선,광주광역시 북구 첨단연신로91번길 22(신용동),35.20650003,126.8619175,28.0,,,4.5,5.0,,,Y,점자블럭+경사로,,,,, ,양호,제한없음,,정기점검,2022-04-06,광주광역시 북구청,2023-01-02,3620000,광주광역시 북구
월산제1육교,기타,하천횡단,호남선,광주광역시 북구 석곡월산길,35.21336877,126.9503364,30.0,,,0.0,1.8,,,Y,경사로,,,,, ,양호,제한없음,,정기점검,2022-04-06,광주광역시 북구청,2023-01-02,3620000,광주광역시 북구
월산제2육교,기타,하천횡단,호남선,광주광역시 북구 석곡월산길,35.20986272,126.9521392,30.0,,,0.0,1.8,,,Y,경사로,,,,, ,양호,제한없음,,정기점검,2022-04-06,광주광역시 북구청,2023-01-02,3620000,광주광역시 북구
신촌보도육교,시도,,경원대로,인천광역시 부평구 경원대로 1222,37.48589709,126.7075753,39.0,5.0,7.5,4.5,4.0,1.2,10.0,Y,경사로,2.0,,,2001-05-07,N,양호,제한없음,"2010년 신촌보도육교 보수공사2019년 신촌보도육교 정비공사-도장(벽체, 천정) , 포장보수",정기점검,2022-12-05,인천광역시 부평구 도로과,2023-01-17,3540000,인천광역시 부평구
구산동보도육교,시도,,무네미로,인천광역시 부평구 무네미로 478,37.48061162,126.7528825,36.1,5.0,7.5,4.5,4.0,1.2,0.0,Y,경사로,2.0,,,2001-04-06,N,양호,제한없음,,정기점검,2022-12-05,인천광역시 부평구 도로과,2023-01-17,3540000,인천광역시 부평구
구산초교육교,시도,,길주로,인천광역시 부평구 길주로 694,37.50659343,126.7396592,34.0,5.0,7.5,4.5,6.0,1.2,4.0,Y,경사로,2.0,,,2004-01-02,N,양호,제한없음,,정기점검,2022-12-05,인천광역시 부평구 도로과,2023-01-17,3540000,인천광역시 부평구
굴포초교욱교,시도,,굴포로,인천광역시 부평구 굴포로 146,37.51166541,126.7373257,41.5,5.0,7.5,4.5,6.0,1.2,6.0,Y,경사로,2.0,,,2004-01-01,N,양호,제한없음,2012년 굴포초교보도육교 계단보수공사 시행,정기점검,2022-12-05,인천광역시 부평구 도로과,2023-01-17,3540000,인천광역시 부평구
신천육교,일반국도,42번,수인로,경기도 시흥시 수인로 3394번길3,37.441681,126.781783,50.6,5.5,,4.5,4.2,1.5,,Y,경사로,2.0,없음,,1987-12-31,Y,양호,제한없음,,정기점검,2022-11-03,경기도 시흥시청,2022-11-24,4010000,경기도 시흥시
은행대한주유소 앞 육교,일반국도,42번,수인로,경기도 시흥시 수인로 3299,37.438848,126.792077,44.7,5.5,,4.5,4.0,1.5,,Y,경사로,2.0,없음,,1997-12-31,Y,양호,제한없음,,정기점검,2022-11-03,경기도 시흥시청,2022-11-24,4010000,경기도 시흥시
보행1육교,시도,39번,정왕대로,경기도 시흥시 옥구상가2길 4,37.354206,126.724486,124.0,5.5,,4.5,6.0,1.5,,Y,경사로,2.0,없음,,1997-12-31,Y,양호,제한없음,,정기점검,2022-11-03,경기도 시흥시청,2022-11-24,4010000,경기도 시흥시
보행2육교,시도,39번,정왕대로,경기도 시흥시 정왕대로 184,37.348023,126.734518,105.0,5.5,,4.5,6.0,1.5,,Y,경사로,2.0,없음,,1997-12-31,Y,양호,제한없음,,정기점검,2022-11-03,경기도 시흥시청,2022-11-24,4010000,경기도 시흥시
보행3육교,시도,39번,정왕대로,경기도 시흥시 정왕대로 210,37.346008,126.737776,105.0,5.5,,4.5,6.0,1.5,,Y,경사로,2.0,없음,,1997-12-31,Y,양호,제한없음,,정기점검,2022-11-03,경기도 시흥시청,2022-11-24,4010000,경기도 시흥시
보행4육교,시도,39번,정왕대로,경기도 시흥시 정왕대로 350,37.338694,126.749563,105.0,5.5,,4.5,6.0,1.5,,Y,경사로,2.0,없음,,1997-12-31,Y,양호,제한없음,,정기점검,2022-11-03,경기도 시흥시청,2022-11-24,4010000,경기도 시흥시
정왕2육교,시도,39번,정왕대로,경기도 시흥시 정왕대로 124,37.350964,126.729704,45.0,5.5,,4.5,4.0,1.5,,Y,경사로,2.0,없음,,1997-12-31,Y,양호,제한없음,,정기점검,2022-11-03,경기도 시흥시청,2022-11-24,4010000,경기도 시흥시
검도수련관 앞 육교,시도,8번,봉화로,경기도 시흥시 봉화로 23,37.367196,126.736695,38.26,5.5,,4.5,4.0,1.5,,Y,경사로,2.0,없음,,1997-12-31,Y,양호,제한없음,,정기점검,2022-11-03,경기도 시흥시청,2022-11-24,4010000,경기도 시흥시
능곡초등학교 앞 육교,시도,52번,능곡중앙로,경기도 시흥시 능곡중앙로 22,37.36525252,126.8114476,104.0,5.5,,4.5,3.0,1.5,,Y,경사로,2.0,없음,,2006-12-31,Y,양호,제한없음,,정기점검,2022-11-03,경기도 시흥시청,2022-11-24,4010000,경기도 시흥시
노인복지회관 앞 육교,시도,52번,능곡중앙로,경기도 시흥시 장현능곡로 214,37.368353,126.812732,45.0,5.5,,4.5,4.0,1.5,,Y,경사로,2.0,없음,,2006-12-31,Y,양호,제한없음,,정기점검,2022-11-03,경기도 시흥시청,2022-11-24,4010000,경기도 시흥시
여울보도육교,시도,,굴포로,인천광역시 부평구 굴포로 184,37.51333362,126.7410016,138.0,5.0,7.5,4.5,4.0,1.2,14.0,Y,경사로,3.0,,,2004-01-02,N,양호,제한없음,,정기점검,2022-12-05,인천광역시 부평구 도로과,2023-01-17,3540000,인천광역시 부평구
삼산1보도육교,구도,,영성동로,인천광역시 부평구 영성동로18번길 51,37.51819546,126.7497965,31.2,5.0,7.5,4.5,6.5,1.2,0.0,Y,엘리베이터+경사로,4.0,,,2010-01-01,N,양호,제한없음,2015년 삼산1보도육교 합성데크 보수공사,정기점검,2022-12-05,인천광역시 부평구 도로과,2023-01-17,3540000,인천광역시 부평구
삼산2보도육교,시도,,평천로,인천광역시 부평구 평천로 521,37.51655745,126.7485267,70.9,5.0,7.5,4.5,5.5,1.2,0.0,Y,엘리베이터+경사로,4.0,,,2010-01-02,N,양호,제한없음,2019년 삼산2보도육교 정비공사-상판 목재 데크 교체-하부 각파이브 정비,정기점검,2022-12-05,인천광역시 부평구 도로과,2023-01-17,3540000,인천광역시 부평구
본오보도육교,시도,,선진6길,경기도 안산시 상록구 선진6길 70,37.28126921,126.8507063,42.0,,,4.3,4.8,,,Y,경사로,,,,2001-12-28,N,양호,제한없음,,정기점검,2022-05-17,경기도 안산시 상록구청,2022-12-27,3930000,경기도 안산시
남경마을보도육교,시도,,신탄진로,대전광역시 대덕구 신탄진로 746,36.44412663,127.4294252,30.0,0.0,0.5,4.0,4.0,0.0,0.0,Y,경사로,,,,,N,양호,제한없음,,정기점검,2022-05-30,대전광역시,2023-01-05,6300000,대전광역시
센트럴씨티 보도육교,시도,45번,사평대로,서울특별시 서초구 사평대로 205,37.5044295,127.0055714,67.6,,,4.5,6.1,,,Y,경사로,,,,2002-04-25,N,보통,제한없음,,정기점검,2022-11-24,서울특별시 서초구청,2022-12-06,3210000,서울특별시 서초구
아쿠아아트 보도육교,시도,92번,남부순환로,서울특별시 서초구 남부순환로 2433-3,37.4820206,127.0139997,50.0,,,4.5,3.2,,,Y,경사로,,,,2004-11-01,N,보통,제한없음,,정기점검,2022-11-24,서울특별시 서초구청,2022-12-06,3210000,서울특별시 서초구
오정동보도육교,시도,,대전로,대전광역시 대덕구 대전로1112번길 6,36.35379197,127.415256,56.0,0.0,0.5,4.0,3.5,0.0,0.0,Y,경사로,,,,,N,양호,제한없음,,정기점검,2022-05-30,대전광역시,2023-01-05,6300000,대전광역시
연향철도육교,시도,,연향로,전라남도 순천시 율산3길 112 (연향동),34.94151658,127.5281241,36.4,,,4.5,3.4,,,Y,경사로,2.0,,,2000-01-01,N,보통,제한없음,,정기점검,2021-12-06,전라남도 순천시청 도로과,2022-03-03,4820000,전라남도 순천시
연향철도육교2,시도,,연향로,전라남도 순천시 연향동 284-8 (연향동),34.942741,127.528653,132.0,,,4.5,3.0,,,Y,경사로,1.0,,,2000-01-01,N,보통,제한없음,,정기점검,2021-12-06,전라남도 순천시청 도로과,2022-03-03,4820000,전라남도 순천시
송원보도육교,일반국도,38번,서산~동해,경기도 안성시 공도읍 만정리 836,37.00430192,127.1726386,59.0,,,5.0,,,,Y,경사로,,,,,N,보통,제한없음,,정기점검,2021-06-30,국토교통부,2021-10-31,4080000,경기도 안성시
달맞이육교,시도,32호선,효우로,광주광역시 남구 효우로 79,35.106506,126.904673,36.5,5.0,,5.0,3.0,,,Y,경사로,2.0,,,,Y,양호,제한없음,,정기점검,2020-12-31,광주광역시남구청,2021-11-01,3610000,광주광역시 남구
권곡육교,기타,해당없음,문화로,충청남도 아산시 권곡로 4,36.790298,127.102733,,,,4.5,,,,Y,경사로,,,,, ,보통,제한없음,,정기점검,2021-03-26,아산시청,2021-10-01,4520000,충청남도 아산시
